filename,num_timesteps,num_timesteps_missing,avg_spatial_coverage,num_timesteps_abovecov,temporal_coverage,assesment_temporal,assesment_spatial
Argentina_MX_GGT_137_soybean_2021,35,18,68.60664143683012,24,68.57142857142857,low,low
Argentina_MX_GGT_138_soybean_2021,35,19,68.2519257933892,24,68.57142857142857,low,low
Argentina_MX_GGT_139_soybean_2021,34,16,66.50257736230587,22,64.70588235294117,low,low
Argentina_MX_GGT_3_soybean_2019,51,27,71.4477571850658,35,68.62745098039215,low,high
Argentina_MX_GGT_51_soybean_2020,64,21,76.98957802141766,48,75.0,high,high
Argentina_MX_GGT_52_soybean_2020,65,25,76.78872662425294,49,75.38461538461539,high,high
Argentina_MX_GGT_53_soybean_2020,65,22,75.90252239329804,48,73.84615384615384,high,high
Argentina_MX_GGT_54_soybean_2020,64,21,76.8822442046363,49,76.5625,high,high
Argentina_MX_GGT_5_soybean_2019,60,25,71.70149253731343,41,68.33333333333333,low,high
Argentina_MX_GGT_67_soybean_2021,33,15,70.15585554911398,22,66.66666666666667,low,high
Argentina_MX_GGT_68_soybean_2021,11,8,62.69021382657747,7,63.63636363636363,low,low
Argentina_MX_GGT_69_soybean_2021,27,16,67.38103428505904,16,59.25925925925926,low,low
Argentina_MX_GGT_6_soybean_2019,61,27,74.6504528079222,44,72.1311475409836,high,high
Argentina_MX_GGT_70_soybean_2021,43,28,72.1651299960332,29,67.44186046511628,low,high
Argentina_MX_GGT_71_soybean_2021,36,23,71.29563390677339,23,63.888888888888886,low,high
Argentina_MX_GGT_72_soybean_2021,28,15,64.94681131876254,17,60.714285714285715,low,low
Argentina_MX_GGT_73_soybean_2021,78,32,66.91423757138814,51,65.38461538461539,low,low
Argentina_MX_GGT_7_soybean_2019,60,23,75.55120446184881,45,75.0,high,high
Argentina_MX_GGT_8_soybean_2019,60,23,76.33577375825439,44,73.33333333333333,high,high
Argentina_MX_GZ_2_soybean_2018,26,13,62.757797544582026,16,61.53846153846154,low,low
Argentina_MX_HT_10_soybean_2019,35,18,70.73133900908643,23,65.71428571428571,low,high
Argentina_MX_HT_140_soybean_2021,32,15,69.45715885142255,23,71.875,high,low
Argentina_MX_HT_141_soybean_2021,30,14,74.02263723825693,21,70.0,high,high
Argentina_MX_HT_142_soybean_2021,31,27,72.95524652092665,23,74.19354838709677,high,high
Argentina_MX_HT_143_soybean_2021,28,22,71.61119227593215,21,75.0,high,high
Argentina_MX_HT_144_soybean_2021,30,20,72.8485349716446,22,73.33333333333333,high,high
Argentina_MX_HT_145_soybean_2021,30,15,72.88515102188461,22,73.33333333333333,high,high
Argentina_MX_HT_4_soybean_2019,27,21,78.22191360820108,20,74.07407407407408,high,high
Argentina_MX_HT_55_soybean_2020,33,16,64.61827578106649,21,63.63636363636363,low,low
Argentina_MX_HT_56_soybean_2020,31,17,61.796960908037576,19,61.29032258064516,low,low
Argentina_MX_HT_57_soybean_2020,32,16,64.04532967032968,20,62.5,low,low
Argentina_MX_HT_58_soybean_2020,29,13,62.608711825317116,18,62.06896551724138,low,low
Argentina_MX_HT_91_soybean_2021,28,12,74.7386897236771,21,75.0,high,high
Argentina_MX_HT_92_soybean_2021,27,15,75.59061427891719,20,74.07407407407408,high,high
Argentina_MX_HT_93_soybean_2021,27,14,73.99513403987677,21,77.77777777777777,high,high
Argentina_MX_HT_9_soybean_2019,27,12,78.02197054722308,20,74.07407407407408,high,high
Argentina_MX_LN_106_soybean_2021,35,12,73.6824246116357,25,71.42857142857143,high,high
Argentina_MX_LN_108_soybean_2021,35,12,76.81990911448644,27,77.14285714285714,high,high
