filename,num_timesteps,num_timesteps_missing,avg_spatial_coverage,num_timesteps_abovecov,temporal_coverage,assesment_temporal,assesment_spatial
30SWH_00,71,71,27.369625467649648,23,32.394366197183096,low,low
30SWH_01,144,144,56.46486282348633,89,61.80555555555556,high,high
30SWH_02,71,50,54.57660513864437,38,53.521126760563384,high,high
30SWH_03,71,70,43.543963365151846,33,46.478873239436616,low,low
30SWH_04,71,71,47.21316485337808,32,45.070422535211264,low,low
30SWH_05,71,71,51.017954651738556,38,53.521126760563384,high,high
30SWH_06,91,76,38.239866822630496,34,37.362637362637365,low,low
30SWH_07,71,62,41.181494484485036,30,42.25352112676056,low,low
30SWH_08,71,71,45.276308731294016,32,45.070422535211264,low,low
30SWH_09,143,143,53.31604430725525,80,55.94405594405595,high,high
30SWH_10,71,62,47.58373851507482,37,52.11267605633803,high,low
30SWH_11,143,128,55.99585046301355,82,57.34265734265734,high,high
30SWH_12,71,71,50.834935147997356,37,52.11267605633803,high,high
30SWH_13,71,71,51.91723460882482,37,52.11267605633803,high,high
30SWH_14,71,71,48.436167542363556,36,50.70422535211268,high,low
30SWH_15,134,134,24.660355297487172,33,24.62686567164179,low,low
30SWH_16,143,123,54.43977409309441,78,54.54545454545455,high,high
30SWH_17,143,129,54.16582014177229,83,58.04195804195804,high,high
30SWH_18,143,142,50.19516311325393,74,51.74825174825175,high,high
30SWH_19,143,141,57.39355554113855,81,56.64335664335665,high,high
30SWH_20,143,143,61.86651483282343,93,65.03496503496504,high,high
30SWH_21,143,140,52.4651480721427,79,55.24475524475525,high,high
30SWH_22,143,142,55.79454115220717,84,58.74125874125874,high,high
30SWH_23,71,71,43.156153719190144,33,46.478873239436616,low,low
30SWH_24,71,71,50.028454417913736,36,50.70422535211268,high,high
30SWH_25,71,71,49.67634174185739,34,47.88732394366197,low,low
30SWH_26,71,71,47.465794522997356,35,49.29577464788732,low,low
30SWH_27,144,144,55.62354193793403,84,58.333333333333336,high,high
30SWH_28,143,134,55.90666657561189,85,59.44055944055944,high,high
30SWH_29,144,143,60.3038575914171,90,62.5,high,high
30TYN_00,73,73,19.273606391802225,1,1.36986301369863,low,low
30TYN_01,144,144,28.858333163791233,49,34.02777777777778,low,low
30TYN_02,143,143,16.16368860631556,23,16.083916083916083,low,low
30TYN_03,143,143,35.9383963204764,55,38.46153846153846,low,low
30TYN_04,143,141,27.542861191542833,38,26.573426573426573,low,low
30TYN_05,144,144,38.054000006781685,57,39.583333333333336,low,low
30TYN_06,143,143,22.452081000054633,31,21.678321678321677,low,low
30TYN_07,143,143,28.223797991559223,39,27.272727272727273,low,low
30TYN_08,144,144,36.37563917371962,55,38.19444444444444,low,low
30TYN_09,73,73,39.65199091663099,30,41.0958904109589,low,low
30TYN_10,73,69,51.99934031865368,39,53.42465753424658,high,high
30TYN_11,144,137,46.71045939127604,72,50.0,high,low
30TYN_12,73,72,48.55428199245505,36,49.31506849315068,low,low
30TYN_13,73,73,16.713432416523972,13,17.80821917808219,low,low
30TYN_14,73,73,17.004164604291525,12,16.438356164383563,low,low
30TYN_15,144,134,38.662666744656036,56,38.888888888888886,low,low
30TYN_16,73,69,44.68877086900685,33,45.205479452054796,low,low
30TYN_17,143,143,32.73592862215909,43,30.06993006993007,low,low
30TYN_18,143,143,14.660580508358828,22,15.384615384615385,low,low
30TYN_19,73,72,46.024562887949486,34,46.57534246575342,low,low
30TYN_20,73,73,27.432021049604025,20,27.397260273972602,low,low
30TYN_21,143,143,39.26438551682692,58,40.55944055944056,low,low
30TYN_22,143,143,25.13811871722028,36,25.174825174825173,low,low
30TYN_23,143,143,21.204594965581293,30,20.97902097902098,low,low
30TYN_24,73,73,35.65249508374358,28,38.35616438356164,low,low
30TYN_25,73,65,27.847540868471746,19,26.027397260273972,low,low
30TYN_26,73,73,26.112867381474743,20,27.397260273972602,low,low
30TYN_27,73,73,10.427354786494007,6,8.219178082191782,low,low
30TYN_28,73,73,50.08728863441781,40,54.794520547945204,high,high
30TYN_29,143,143,39.83781721208479,60,41.95804195804196,low,low
30UWD_00,145,145,15.327716695851294,24,16.551724137931036,low,low
30UWD_01,145,145,9.011409364897629,7,4.827586206896552,low,low
30UWD_02,146,146,15.590594566031678,21,14.383561643835616,low,low
30UWD_03,145,145,24.720038052262932,35,24.137931034482758,low,low
30UWD_04,145,145,24.222370016163794,34,23.448275862068964,low,low
30UWD_05,145,145,22.80180832435345,32,22.06896551724138,low,low
30UWD_06,72,72,22.554821438259548,15,20.833333333333332,low,low
30UWD_07,145,145,26.698492642106682,40,27.586206896551722,low,low
30UWD_08,145,145,27.65641837284483,46,31.724137931034484,low,low
30UWD_09,145,145,20.376629007273706,28,19.310344827586206,low,low
30UWD_10,145,145,21.407870588631464,31,21.379310344827587,low,low
30UWD_11,145,145,23.81141399515086,36,24.82758620689655,low,low
30UWD_12,145,145,25.685382711476294,39,26.896551724137932,low,low
30UWD_13,145,145,23.276146198141163,33,22.75862068965517,low,low
30UWD_14,145,145,17.366080448545258,23,15.862068965517242,low,low
30UWD_15,145,145,26.47056842672414,42,28.96551724137931,low,low
30UWD_16,145,145,27.070038894127155,38,26.20689655172414,low,low
30UWD_17,145,145,21.74757332637392,29,20.0,low,low
30UWD_18,145,145,29.601229963631464,41,28.275862068965516,low,low
30UWD_19,72,72,25.119633144802517,18,25.0,low,low
30UWD_20,145,145,22.033901872306036,32,22.06896551724138,low,low
30UWD_21,145,145,24.884033203125,36,24.82758620689655,low,low
30UWD_22,145,145,21.938813308189655,32,22.06896551724138,low,low
30UWD_23,72,72,26.259740193684895,19,26.38888888888889,low,low
30UWD_24,72,72,22.013812594943577,16,22.22222222222222,low,low
30UWD_25,72,72,23.089599609375,16,22.22222222222222,low,low
30UWD_26,72,72,21.73580593532986,16,22.22222222222222,low,low
30UWD_27,145,145,20.784449084051722,32,22.06896551724138,low,low
30UWD_28,139,139,12.849503112353867,17,12.23021582733813,low,low
30UWD_29,72,72,24.600516425238716,18,25.0,low,low
