filename,num_timesteps,num_timesteps_missing,avg_spatial_coverage,num_timesteps_abovecov,temporal_coverage,assesment_temporal,assesment_spatial
28QDE_00,73,21,83.5153240047089,62,84.93150684931507,high,high
28QDE_01,73,17,87.37529597870291,65,89.04109589041096,high,high
28QDE_02,73,18,86.10409253264126,64,87.67123287671232,high,high
28QDE_03,73,69,82.66726977204624,61,83.56164383561644,high,high
28QDE_04,73,19,84.70379555062073,63,86.3013698630137,high,high
28QDE_05,146,32,85.70318352686216,125,85.61643835616438,high,high
28QDE_06,73,16,87.00921045590754,64,87.67123287671232,high,high
28QDE_07,146,37,85.63042209572988,126,86.3013698630137,high,high
28QDE_08,144,35,88.30857806735568,127,88.19444444444444,high,high
28QDE_09,142,30,93.33068417831205,133,93.66197183098592,high,high
28QDE_10,73,17,89.00804911574272,65,89.04109589041096,high,high
28QDE_11,73,15,89.53926399962543,66,90.41095890410959,high,high
28QDE_12,73,14,87.69301323041525,63,86.3013698630137,high,high
28QDE_13,73,17,86.64216342037672,64,87.67123287671232,high,high
28QDE_14,73,13,89.53230348351883,65,89.04109589041096,high,high
28QDE_15,73,18,85.88290279858732,63,86.3013698630137,high,high
28QDE_16,73,10,91.94001498287672,67,91.78082191780823,high,high
28QDE_17,73,13,88.32932563677225,65,89.04109589041096,high,high
28QDE_18,146,38,84.3062309369649,123,84.24657534246575,high,high
28QDE_19,73,18,86.21934864619007,64,87.67123287671232,high,high
28QDE_20,73,14,90.80614063837757,67,91.78082191780823,high,high
28QDE_21,73,13,90.673828125,67,91.78082191780823,high,high
28QDE_22,73,18,88.10834492722603,64,87.67123287671232,high,high
28QDE_23,73,18,83.8166746374679,60,82.1917808219178,high,high
28QDE_24,73,14,91.14588907320206,68,93.15068493150685,high,high
28QDE_25,146,37,86.35598796687714,126,86.3013698630137,high,high
28QDE_26,73,18,83.56256354345034,61,83.56164383561644,high,high
28QDE_27,146,36,85.6736274614726,126,86.3013698630137,high,high
28QDE_28,146,40,84.29832981057363,124,84.93150684931507,high,high
28QDE_29,73,16,86.03415293236301,63,86.3013698630137,high,high
29NMG_00,73,57,38.82931225920377,30,41.0958904109589,low,low
29NMG_01,73,70,38.28467800192637,27,36.986301369863014,low,low
29NMG_02,73,71,41.21687379601884,30,41.0958904109589,low,low
29NMG_03,73,70,33.5185220796768,23,31.506849315068493,low,low
29NMG_04,73,70,34.237461873929796,27,36.986301369863014,low,low
29NMG_05,73,69,38.74168918557363,31,42.465753424657535,low,low
29NMG_06,73,69,39.666664437071915,32,43.83561643835616,low,low
29NMG_07,73,71,32.5927734375,25,34.24657534246575,low,low
29NMG_08,73,71,29.847487358197775,21,28.767123287671232,low,low
29NMG_09,73,48,44.50650149828767,32,43.83561643835616,low,low
29NMG_10,73,70,37.45694095141267,28,38.35616438356164,low,low
29NMG_11,73,70,33.42017604880137,28,38.35616438356164,low,low
29NMG_12,73,71,32.12397327161815,23,31.506849315068493,low,low
29NMG_13,73,70,32.403020989404965,21,28.767123287671232,low,low
29NMG_14,73,71,36.83659801744435,29,39.726027397260275,low,low
29NMG_15,73,71,34.98200717037671,29,39.726027397260275,low,low
29NMG_16,73,71,31.134952910958905,18,24.65753424657534,low,low
29NMG_17,73,69,40.66392036333476,33,45.205479452054796,low,low
29NMG_18,73,70,29.62796982020548,21,28.767123287671232,low,low
29NMG_19,73,71,35.50563446462971,26,35.61643835616438,low,low
29NMG_20,73,70,38.6871337890625,28,38.35616438356164,low,low
29NMG_21,73,70,27.314862813035102,19,26.027397260273972,low,low
29NMG_22,73,72,35.33235314774187,28,38.35616438356164,low,low
29NMG_23,73,70,36.79454228649401,31,42.465753424657535,low,low
29NMG_24,73,70,33.4603923640839,22,30.136986301369863,low,low
29NMG_25,73,71,36.410626973191356,30,41.0958904109589,low,low
29NMG_26,73,69,36.41997036868579,30,41.0958904109589,low,low
29NMG_27,73,70,32.62180694162029,22,30.136986301369863,low,low
