filename,num_timesteps,num_timesteps_missing,avg_spatial_coverage,num_timesteps_abovecov,temporal_coverage,assesment_temporal,assesment_spatial
eopatch-153,24,24,82.50486666666667,20,83.33333333333333,high,high
eopatch-294,25,25,77.40588799999999,20,80.0,high,high
eopatch-298,19,19,88.23688421052633,18,94.73684210526316,high,high
eopatch-299,19,19,89.64623157894736,17,89.47368421052632,high,high
eopatch-316,25,25,77.03494400000001,19,76.0,high,high
eopatch-320,19,19,87.18492631578947,17,89.47368421052632,high,high
eopatch-341,19,19,87.7456,17,89.47368421052632,high,high
eopatch-342,19,19,89.79823157894737,18,94.73684210526316,high,high
eopatch-343,19,19,88.35999999999999,17,89.47368421052632,high,high
eopatch-344,19,19,85.65448421052629,16,84.21052631578948,high,high
eopatch-363,19,19,91.81178947368421,18,94.73684210526316,high,high
eopatch-364,19,19,92.66273684210528,18,94.73684210526316,high,high
eopatch-365,19,19,87.4656,17,89.47368421052632,high,high
eopatch-381,19,19,88.32783157894737,18,94.73684210526316,high,high
eopatch-383,19,19,93.89962105263159,18,94.73684210526316,high,high
eopatch-402,19,19,87.67789473684212,18,94.73684210526316,high,high
eopatch-404,19,19,92.1093894736842,18,94.73684210526316,high,high
eopatch-471,24,24,79.34333333333332,19,79.16666666666667,high,high
eopatch-498,24,24,78.66546666666666,19,79.16666666666667,high,high
eopatch-523,48,48,55.044258333333325,21,43.75,low,low
eopatch-558,22,22,80.7829090909091,18,81.81818181818181,high,high
eopatch-559,22,22,87.12269090909092,19,86.36363636363636,high,high
eopatch-577,48,48,74.92633333333333,37,77.08333333333333,high,high
eopatch-599,44,44,71.6161090909091,34,77.27272727272727,high,high
eopatch-644,38,38,82.90766315789473,33,86.84210526315789,high,high
eopatch-652,38,38,61.20773684210527,22,57.89473684210526,low,high
eopatch-672,38,38,80.66235789473686,31,81.57894736842105,high,high
eopatch-688,44,44,81.95087272727272,36,81.81818181818181,high,high
eopatch-689,44,44,82.29774545454546,37,84.0909090909091,high,high
eopatch-697,38,38,82.28871578947368,32,84.21052631578948,high,high
eopatch-718,38,38,82.29006315789474,32,84.21052631578948,high,high
eopatch-731,45,45,76.9400888888889,35,77.77777777777777,high,high
eopatch-738,38,38,83.7701894736842,32,84.21052631578948,high,high
eopatch-740,38,38,76.52989473684211,29,76.3157894736842,high,high
eopatch-751,45,45,72.72576000000001,35,77.77777777777777,high,high
eopatch-761,38,38,78.00492631578948,31,81.57894736842105,high,high
eopatch-770,44,44,77.98967272727272,36,81.81818181818181,high,high
eopatch-771,45,45,78.58513777777776,36,80.0,high,high
eopatch-780,38,38,82.15966315789474,32,84.21052631578948,high,high
eopatch-781,38,38,79.89814736842106,31,81.57894736842105,high,high
eopatch-782,38,38,82.55595789473686,32,84.21052631578948,high,high
eopatch-784,38,38,79.23490526315788,31,81.57894736842105,high,high
eopatch-799,38,38,81.41865263157895,31,81.57894736842105,high,high
eopatch-800,38,38,77.73789473684211,30,78.94736842105263,high,high
eopatch-801,38,38,79.06808421052632,32,84.21052631578948,high,high
eopatch-803,38,38,77.27797894736841,30,78.94736842105263,high,high
eopatch-804,38,38,78.40909473684212,30,78.94736842105263,high,high
eopatch-805,38,38,76.25953684210528,28,73.6842105263158,high,high
eopatch-811,38,38,80.6861894736842,31,81.57894736842105,high,high
eopatch-812,38,38,77.9367157894737,30,78.94736842105263,high,high
eopatch-813,38,38,74.90938947368423,30,78.94736842105263,high,high
eopatch-815,38,38,82.8956210526316,30,78.94736842105263,high,high
eopatch-816,38,38,79.91313684210525,31,81.57894736842105,high,high
eopatch-818,38,38,79.05444210526315,30,78.94736842105263,high,high
eopatch-823,38,38,76.25275789473687,29,76.3157894736842,high,high
eopatch-825,38,38,76.62235789473685,30,78.94736842105263,high,high
eopatch-826,38,38,82.41839999999998,34,89.47368421052632,high,high
eopatch-827,38,38,85.92063157894735,34,89.47368421052632,high,high
eopatch-828,38,38,82.70648421052631,32,84.21052631578948,high,high
eopatch-829,38,38,81.02555789473683,31,81.57894736842105,high,high
eopatch-830,38,38,80.9498105263158,32,84.21052631578948,high,high
eopatch-835,38,38,74.36080000000001,29,76.3157894736842,high,high
eopatch-837,38,38,78.96804210526318,31,81.57894736842105,high,high
eopatch-838,38,38,83.53574736842104,31,81.57894736842105,high,high
eopatch-839,38,38,84.59204210526318,31,81.57894736842105,high,high
eopatch-840,38,38,80.78008421052631,32,84.21052631578948,high,high
eopatch-841,38,38,81.87069473684208,32,84.21052631578948,high,high
eopatch-849,38,38,79.15865263157895,29,76.3157894736842,high,high
eopatch-850,38,38,81.67465263157895,32,84.21052631578948,high,high
eopatch-851,38,38,83.00244210526317,31,81.57894736842105,high,high
eopatch-852,38,38,76.91313684210527,29,76.3157894736842,high,high
eopatch-862,38,38,80.28160000000001,30,78.94736842105263,high,high
eopatch-863,38,38,78.67166315789476,31,81.57894736842105,high,high
eopatch-869,38,38,75.71515789473685,30,78.94736842105263,high,high
eopatch-870,38,38,78.62538947368424,30,78.94736842105263,high,high
eopatch-877,38,38,77.22981052631576,30,78.94736842105263,high,high
eopatch-878,38,38,73.43271578947372,25,65.78947368421052,high,high
eopatch-879,38,38,75.82353684210526,27,71.05263157894737,high,high
eopatch-880,38,38,74.6786105263158,28,73.6842105263158,high,high
eopatch-881,38,38,72.80639999999998,27,71.05263157894737,high,high
eopatch-882,38,38,75.0197894736842,28,73.6842105263158,high,high
eopatch-887,38,38,80.10724210526314,30,78.94736842105263,high,high
eopatch-888,38,38,78.85928421052633,29,76.3157894736842,high,high
eopatch-889,38,38,76.62501052631579,29,76.3157894736842,high,high
eopatch-890,38,38,77.56572631578945,28,73.6842105263158,high,high
eopatch-891,38,38,78.08917894736844,30,78.94736842105263,high,high
eopatch-893,38,38,73.62113684210527,25,65.78947368421052,high,high
eopatch-894,38,38,73.37444210526314,28,73.6842105263158,high,high
eopatch-899,38,38,72.54513684210526,27,71.05263157894737,high,high
eopatch-901,38,38,74.46210526315787,30,78.94736842105263,high,high
eopatch-902,38,38,72.0277894736842,25,65.78947368421052,high,high
eopatch-903,38,38,73.2050947368421,27,71.05263157894737,high,high
eopatch-904,38,38,74.92909473684209,26,68.42105263157895,high,high
eopatch-905,38,38,75.32555789473683,28,73.6842105263158,high,high
eopatch-907,38,38,74.26286315789474,26,68.42105263157895,high,high
eopatch-908,38,38,73.02008421052635,25,65.78947368421052,high,high
eopatch-914,46,46,60.18372173913044,27,58.69565217391305,low,high
eopatch-915,46,46,61.19210434782609,26,56.52173913043478,low,high
eopatch-916,46,46,64.10079999999999,29,63.04347826086956,high,high
eopatch-924,46,46,73.7721043478261,34,73.91304347826087,high,high
