filename,num_timesteps,num_timesteps_missing,avg_spatial_coverage,num_timesteps_abovecov,temporal_coverage,assesment_temporal,assesment_spatial
eopatch-153,24,24,82.50486666666667,20,83.33333333333333,high,high
eopatch-294,25,25,77.40588799999999,19,76.0,high,high
eopatch-298,19,19,88.23688421052633,17,89.47368421052632,high,high
eopatch-299,19,19,89.64623157894736,17,89.47368421052632,high,high
eopatch-316,25,25,77.03494400000001,19,76.0,high,high
eopatch-320,19,19,87.18492631578947,16,84.21052631578948,high,high
eopatch-341,19,19,87.7456,17,89.47368421052632,high,high
eopatch-342,19,19,89.79823157894737,17,89.47368421052632,high,high
eopatch-343,19,19,88.35999999999999,17,89.47368421052632,high,high
eopatch-344,19,19,85.65448421052629,16,84.21052631578948,high,high
eopatch-363,19,19,91.81178947368421,18,94.73684210526316,high,high
eopatch-364,19,19,92.66273684210528,18,94.73684210526316,high,high
eopatch-365,19,19,87.4656,16,84.21052631578948,high,high
eopatch-381,19,19,88.32783157894737,18,94.73684210526316,high,high
eopatch-383,19,19,93.89962105263159,18,94.73684210526316,high,high
eopatch-402,19,19,87.67789473684212,18,94.73684210526316,high,high
eopatch-404,19,19,92.1093894736842,18,94.73684210526316,high,high
eopatch-471,24,24,79.34333333333332,19,79.16666666666667,high,high
eopatch-498,24,24,78.66546666666666,18,75.0,high,high
eopatch-523,48,48,55.044258333333325,18,37.5,low,low
eopatch-558,22,22,80.7829090909091,17,77.27272727272727,high,high
eopatch-559,22,22,87.12269090909092,19,86.36363636363636,high,high
eopatch-577,48,48,74.92633333333333,36,75.0,high,high
eopatch-599,44,44,71.6161090909091,29,65.9090909090909,low,high
eopatch-644,38,38,82.90766315789473,33,86.84210526315789,high,high
eopatch-652,38,38,61.20773684210527,18,47.36842105263158,low,low
eopatch-672,38,38,80.66235789473686,30,78.94736842105263,high,high
eopatch-688,44,44,81.95087272727272,36,81.81818181818181,high,high
eopatch-689,44,44,82.29774545454546,35,79.54545454545455,high,high
eopatch-697,38,38,82.28871578947368,31,81.57894736842105,high,high
