filename,num_timesteps,num_timesteps_missing,avg_spatial_coverage,num_timesteps_abovecov,temporal_coverage,assesment_temporal,assesment_spatial
36SWF_00,71,28,78.91428772832306,56,78.87323943661971,high,high
36SWF_01,71,51,63.053442726672536,44,61.971830985915496,high,high
36SWF_02,71,71,71.08001708984375,53,74.64788732394366,high,high
36SWF_03,71,65,82.53904530699823,60,84.50704225352112,high,high
36SWF_04,71,42,75.29608498156911,56,78.87323943661971,high,high
36SWF_05,71,68,75.77523244938381,57,80.28169014084507,high,high
36SWF_06,71,67,67.39693225269586,47,66.19718309859155,high,high
36SWF_07,71,57,79.29403815470951,55,77.46478873239437,high,high
36SWF_08,71,47,70.27458943111796,49,69.01408450704226,high,high
36SWF_09,71,62,75.52597690636003,54,76.05633802816901,high,high
36SWF_10,71,68,72.93198276573503,54,76.05633802816901,high,high
36SWF_11,71,65,66.17973220180458,47,66.19718309859155,high,high
36SWF_12,141,90,65.51234468500665,98,69.50354609929079,high,high
36SWF_13,71,69,68.31119161256602,49,69.01408450704226,high,high
36SWF_14,71,50,65.16603281800177,46,64.78873239436619,high,high
36SWF_15,71,67,72.83789406360036,54,76.05633802816901,high,high
36SWF_16,71,71,77.81844877860915,56,78.87323943661971,high,high
36SWF_18,71,63,72.78880804357394,50,70.4225352112676,high,high
36SWF_19,71,69,67.88153849856954,51,71.83098591549296,high,high
36SWF_20,71,70,75.95206247249119,56,78.87323943661971,high,high
36SWF_21,71,54,80.90987944267165,58,81.69014084507042,high,high
36SWF_22,71,71,62.90433641890405,44,61.971830985915496,high,high
36SWF_23,141,134,79.31332419104609,112,79.43262411347517,high,high
36SWF_24,71,59,67.81736561949823,49,69.01408450704226,high,high
36SWF_25,71,43,65.79099843199823,48,67.6056338028169,high,high
36SWF_26,71,52,69.26190013616858,49,69.01408450704226,high,high
36SWF_27,71,62,77.49702561069542,58,81.69014084507042,high,high
36SWF_28,71,66,69.29368569817342,50,70.4225352112676,high,high
36SWF_29,71,47,66.73712931888204,47,66.19718309859155,high,high
36SXH_00,142,142,35.27606373101893,49,34.50704225352113,low,low
36SXH_01,71,67,68.59650947678257,50,70.4225352112676,high,high
36SXH_02,142,112,63.793902329995596,94,66.19718309859155,high,high
36SXH_03,71,52,53.71272127393266,37,52.11267605633803,high,high
36SXH_04,70,69,60.703342982700896,41,58.57142857142857,high,high
36SXH_05,70,47,62.97119140625,44,62.857142857142854,high,high
36SXH_06,70,68,59.12022181919643,42,60.0,high,high
36SXH_07,70,56,60.810372488839285,44,62.857142857142854,high,high
36SXH_08,142,142,61.50271993287852,87,61.267605633802816,high,high
36SXH_09,71,71,62.956431214238556,48,67.6056338028169,high,high
36SXH_10,70,44,62.343575613839285,45,64.28571428571429,high,high
36SXH_11,142,142,68.09668742435079,104,73.2394366197183,high,high
36SXH_12,71,42,65.41943617270026,46,64.78873239436619,high,high
36SXH_13,71,68,63.094319088358276,46,64.78873239436619,high,high
36SXH_14,70,68,62.16273716517857,43,61.42857142857143,high,high
36SXH_15,70,68,59.10186767578125,41,58.57142857142857,high,high
36SXH_16,70,68,61.868198939732146,44,62.857142857142854,high,high
36SXH_17,70,70,63.32606724330357,46,65.71428571428571,high,high
36SXH_18,142,110,64.23485984264964,90,63.38028169014085,high,high
36SXH_19,70,70,55.50236293247768,37,52.857142857142854,high,high
36SXH_20,70,67,63.337620326450896,45,64.28571428571429,high,high
36SXH_21,70,49,54.860447474888396,39,55.714285714285715,high,high
36SXH_22,70,68,67.36086164202008,48,68.57142857142857,high,high
36SXH_23,70,62,62.095162527901785,45,64.28571428571429,high,high
36SXH_24,71,69,67.10669289172536,50,70.4225352112676,high,high
36SXH_25,70,70,63.079833984375,46,65.71428571428571,high,high
36SXH_26,70,69,57.596021379743306,41,58.57142857142857,high,high
36SXH_27,143,100,67.06735037423513,98,68.53146853146853,high,high
36SXH_28,70,70,55.46271187918527,40,57.142857142857146,high,high
36SXH_29,70,64,65.70774623325893,47,67.14285714285714,high,high
37SFU_00,72,60,46.12621731228299,32,44.44444444444444,low,low
37SFU_01,72,67,76.94596184624567,53,73.61111111111111,high,high
37SFU_02,67,17,89.75948504547574,62,92.53731343283582,high,high
37SFU_03,68,57,73.47205666934742,52,76.47058823529412,high,high
37SFU_04,67,66,85.03408859025187,59,88.05970149253731,high,high
37SFU_05,67,16,86.67112891353779,57,85.07462686567165,high,high
37SFU_06,67,47,85.62029938199628,59,88.05970149253731,high,high
37SFU_07,67,67,82.4554443359375,56,83.58208955223881,high,high
37SFU_08,67,20,84.42810969566231,56,83.58208955223881,high,high
37SFU_09,71,21,81.81004054109815,57,80.28169014084507,high,high
37SFU_10,67,67,84.362109739389,57,85.07462686567165,high,high
37SFU_11,67,13,88.20336185284515,60,89.55223880597015,high,high
37SFU_12,69,23,87.93469857478487,61,88.40579710144928,high,high
37SFU_13,69,18,83.7029498556386,58,84.05797101449275,high,high
37SFU_14,67,35,85.88448140158582,58,86.56716417910448,high,high
37SFU_15,67,15,85.42689992420709,57,85.07462686567165,high,high
37SFU_16,67,38,81.21752383104011,56,83.58208955223881,high,high
37SFU_17,67,17,86.0781541511194,58,86.56716417910448,high,high
37SFU_18,67,66,84.21813053871269,58,86.56716417910448,high,high
37SFU_19,67,17,84.46436640041978,57,85.07462686567165,high,high
37SFU_20,67,20,83.3193650886194,56,83.58208955223881,high,high
37SFU_21,67,15,88.30293114505596,60,89.55223880597015,high,high
37SFU_22,67,16,85.36647967438199,57,85.07462686567165,high,high
37SFU_23,67,27,86.99623221781717,59,88.05970149253731,high,high
37SFU_24,68,19,84.52220243566177,58,85.29411764705883,high,high
37SFU_25,67,67,83.21346453766324,55,82.08955223880596,high,high
37SFU_26,67,29,81.17220295009328,54,80.59701492537313,high,high
37SFU_27,68,67,82.94103285845588,58,85.29411764705883,high,high
37SFU_28,67,18,84.74339727145522,58,86.56716417910448,high,high
37SFU_29,67,15,88.14906789295709,59,88.05970149253731,high,high
37TFJ_00,142,141,56.3140654228103,79,55.63380281690141,high,high
37TFJ_01,69,64,62.368818642436594,45,65.21739130434783,high,high
37TFJ_02,69,69,43.8095313915308,29,42.028985507246375,low,low
37TFJ_03,69,68,48.65355560745018,31,44.927536231884055,low,low
37TFJ_04,141,97,67.7256482712766,101,71.63120567375887,high,high
37TFJ_05,69,40,67.22661999688633,47,68.1159420289855,high,high
37TFJ_06,69,63,48.53661578634511,33,47.82608695652174,low,low
37TFJ_07,69,61,54.20005908910779,41,59.42028985507246,high,high
37TFJ_08,69,43,62.504069010416664,46,66.66666666666667,high,high
37TFJ_09,142,95,56.406972106073944,79,55.63380281690141,high,high
37TFJ_10,69,66,62.789253566576086,44,63.768115942028984,high,high
37TFJ_11,69,53,58.31873796988225,41,59.42028985507246,high,high
37TFJ_12,69,66,47.36584649569746,31,44.927536231884055,low,low
37TFJ_13,69,50,63.616943359375,46,66.66666666666667,high,high
37TFJ_14,69,64,52.83786939538044,39,56.52173913043478,high,high
37TFJ_15,69,65,53.38187839673913,42,60.869565217391305,high,high
37TFJ_16,141,140,48.984695326351954,67,47.5177304964539,low,low
37TFJ_17,69,66,53.24158599411232,41,59.42028985507246,high,high
37TFJ_18,142,134,44.789811255226674,61,42.95774647887324,low,low
37TFJ_19,69,52,59.844174592391305,44,63.768115942028984,high,high
37TFJ_20,69,67,49.8558155004529,38,55.072463768115945,high,low
37TFJ_21,69,62,67.33528911203578,48,69.56521739130434,high,high
37TFJ_22,69,48,62.35899994338768,46,66.66666666666667,high,high
37TFJ_23,141,135,46.392043093417556,67,47.5177304964539,low,low
37TFJ_24,69,68,52.440610139266305,39,56.52173913043478,high,high
37TFJ_25,142,127,49.221264476507486,75,52.816901408450704,high,low
37TFJ_26,80,68,57.151756286621094,48,60.0,high,high
37TFJ_27,69,64,48.87279565783515,33,47.82608695652174,low,low
37TFJ_28,69,65,54.79568260303442,41,59.42028985507246,high,high
37TFJ_29,69,48,57.82355709352355,41,59.42028985507246,high,high
38PMV_00,70,27,84.66934204101562,59,84.28571428571429,high,high
38PMV_01,68,45,65.52487541647518,45,66.17647058823529,high,high
38PMV_02,68,35,71.12516515395221,47,69.11764705882354,high,high
38PMV_03,141,138,85.39626750540226,121,85.81560283687944,high,high
38PMV_04,68,64,68.67262896369485,50,73.52941176470588,high,high
38PMV_05,141,121,85.08910050628879,122,86.52482269503547,high,high
38PMV_06,68,34,74.21475578756893,51,75.0,high,high
38PMV_07,69,60,83.49671294723731,58,84.05797101449275,high,high
38PMV_08,138,76,75.72472613790761,104,75.3623188405797,high,high
38PMV_09,68,68,84.50777390423943,59,86.76470588235294,high,high
38PMV_10,68,29,85.38037468405331,60,88.23529411764706,high,high
38PMV_11,138,112,79.12606501924819,112,81.15942028985508,high,high
38PMV_12,138,121,87.08752618319747,122,88.40579710144928,high,high
38PMV_13,68,64,68.24008717256434,47,69.11764705882354,high,high
38PMV_14,68,33,77.42830164292279,54,79.41176470588235,high,high
38PMV_15,68,68,76.00418539608226,55,80.88235294117646,high,high
38PMV_16,70,70,81.97030203683036,58,82.85714285714286,high,high
38PMV_17,68,32,76.34429931640625,54,79.41176470588235,high,high
38PMV_18,68,57,63.92997292911305,44,64.70588235294117,high,high
38PMV_19,138,78,69.6722942849864,98,71.01449275362319,high,high
38PMV_20,69,61,87.47160538383152,61,88.40579710144928,high,high
38PMV_21,68,34,87.15398451861213,60,88.23529411764706,high,high
38PMV_22,68,67,83.16872540642234,62,91.17647058823529,high,high
38PMV_23,138,73,74.91559014804122,106,76.81159420289855,high,high
38PMV_24,68,36,83.16856833065258,58,85.29411764705883,high,high
38PMV_25,76,70,81.0546875,63,82.89473684210526,high,high
38PMV_26,141,103,79.59536288646942,114,80.85106382978724,high,high
38PMV_27,68,45,81.96429084329044,57,83.82352941176471,high,high
38PMV_28,68,60,76.64377549115349,53,77.94117647058823,high,high
38PMV_29,68,48,79.14742862477021,54,79.41176470588235,high,high
38TLL_00,69,40,62.24599644757699,43,62.31884057971015,high,high
38TLL_01,143,138,51.9862461756993,77,53.84615384615385,high,high
38TLL_02,143,137,63.92327155266609,93,65.03496503496504,high,high
38TLL_03,69,68,45.34027541893116,27,39.130434782608695,low,low
38TLL_04,72,62,44.44872538248698,33,45.833333333333336,low,low
38TLL_05,140,89,75.4495130266462,111,79.28571428571429,high,high
38TLL_06,69,52,60.839666836503625,42,60.869565217391305,high,high
38TLL_07,143,137,62.8953840349104,92,64.33566433566433,high,high
38TLL_08,69,67,57.23903490149456,40,57.971014492753625,high,high
38TLL_09,72,66,48.46129947238498,36,50.0,high,low
38TLL_10,143,107,64.04566197962194,94,65.73426573426573,high,high
38TLL_11,69,61,52.487138388813406,38,55.072463768115945,high,high
38TLL_12,143,125,63.95060932719624,93,65.03496503496504,high,high
38TLL_13,69,47,63.20469068444294,45,65.21739130434783,high,high
38TLL_14,69,56,63.89739547950634,45,65.21739130434783,high,high
38TLL_15,143,139,63.60179127513112,92,64.33566433566433,high,high
38TLL_16,69,63,63.99624589560688,45,65.21739130434783,high,high
38TLL_17,72,63,47.40740458170573,36,50.0,high,low
