filename,num_timesteps,num_timesteps_missing,avg_spatial_coverage,num_timesteps_abovecov,temporal_coverage,assesment_temporal,assesment_spatial
51JXH_00,66,23,79.89751642400569,53,80.3030303030303,high,high
51JXH_01,126,36,85.61490982297867,106,84.12698412698413,high,high
51JXH_02,126,36,84.94180346292163,105,83.33333333333333,high,high
51JXH_03,66,19,79.56478234493372,52,78.78787878787878,high,high
51JXH_04,66,21,80.49140698982008,52,78.78787878787878,high,high
51JXH_05,133,50,77.06395199424342,98,73.6842105263158,high,high
51JXH_06,133,45,79.40949174694549,103,77.44360902255639,high,high
51JXH_07,126,41,84.28218781001983,104,82.53968253968254,high,high
51JXH_08,66,17,90.6338778409091,59,89.39393939393939,high,high
51JXH_09,66,17,82.96573523319128,53,80.3030303030303,high,high
51JXH_10,66,19,87.26390491832386,56,84.84848484848484,high,high
51JXH_11,126,59,86.52600485181051,107,84.92063492063492,high,high
51JXH_12,66,24,78.9633086233428,51,77.27272727272727,high,high
51JXH_13,66,22,80.68006110913825,53,80.3030303030303,high,high
51JXH_14,126,38,84.05369349888393,105,83.33333333333333,high,high
51JXH_15,126,44,77.60813879588294,97,76.98412698412699,high,high
51JXH_16,66,23,77.33524206912878,50,75.75757575757575,high,high
51JXH_17,126,42,77.15643019903274,94,74.60317460317461,high,high
51JXH_18,66,23,74.48970910274622,47,71.21212121212122,high,high
51JXH_19,133,50,77.3038935840578,99,74.43609022556392,high,high
51JXH_20,66,18,87.18321829131155,58,87.87878787878788,high,high
51JXH_21,66,21,82.62934829249527,52,78.78787878787878,high,high
51JXH_22,68,20,90.03834443933823,60,88.23529411764706,high,high
51JXH_23,126,102,82.73877340649801,101,80.15873015873017,high,high
51JXH_24,129,49,78.53922289471294,96,74.4186046511628,high,high
51JXH_25,101,34,88.56282753519493,90,89.10891089108911,high,high
51JXH_26,126,43,79.45963541666667,96,76.19047619047619,high,high
51JXH_27,66,19,84.40542510061553,54,81.81818181818181,high,high
51JXH_28,135,53,72.68004240813079,94,69.62962962962963,low,high
51JXH_29,66,23,80.15321673768939,53,80.3030303030303,high,high
51JXK_00,67,12,88.28425620918843,59,88.05970149253731,high,high
51JXK_01,67,15,84.74972853020056,56,83.58208955223881,high,high
51JXK_02,66,10,91.41290838068181,60,90.9090909090909,high,high
51JXK_03,66,66,55.845272179805875,20,30.303030303030305,low,low
51JXK_04,66,10,91.14338267933239,60,90.9090909090909,high,high
51JXK_05,68,14,90.35139644847197,61,89.70588235294117,high,high
51JXK_06,66,13,92.41654367157908,61,92.42424242424242,high,high
51JXK_07,66,8,93.20322672526042,62,93.93939393939394,high,high
51JXK_08,66,66,60.765584309895836,22,33.333333333333336,low,low
51JXK_09,68,35,87.1669096105239,57,83.82352941176471,high,high
51JXK_10,66,62,87.50890096028645,57,86.36363636363636,high,high
51JXK_11,68,61,90.14605353860294,61,89.70588235294117,high,high
51JXK_12,67,9,91.08130611590485,60,89.55223880597015,high,high
51JXK_13,66,15,91.08953764944366,59,89.39393939393939,high,high
51JXK_14,68,11,89.89962409524357,61,89.70588235294117,high,high
51JXK_15,66,14,90.38552948922822,60,90.9090909090909,high,high
51JXK_16,66,9,94.65230305989583,62,93.93939393939394,high,high
51JXK_17,66,9,95.18612948330966,63,95.45454545454545,high,high
51JXK_18,66,13,91.4929707845052,60,90.9090909090909,high,high
51JXK_19,66,8,93.743896484375,61,92.42424242424242,high,high
51JXK_20,66,12,92.6351836233428,60,90.9090909090909,high,high
51JXK_21,66,10,91.9901992335464,61,92.42424242424242,high,high
51JXK_22,136,38,85.27791640337776,115,84.55882352941177,high,high
51JXK_23,67,12,90.66417181669776,60,89.55223880597015,high,high
51JXK_24,66,12,93.80014592950994,62,93.93939393939394,high,high
51JXK_25,66,9,96.60135904947917,64,96.96969696969697,high,high
51JXK_26,66,12,91.74113418116714,60,90.9090909090909,high,high
51JXK_27,66,11,93.05651115648675,61,92.42424242424242,high,high
51JXK_28,66,11,92.33282840613163,61,92.42424242424242,high,high
51JXK_29,66,13,92.22883744673295,59,89.39393939393939,high,high
51KWR_00,68,45,54.79655546300552,34,50.0,low,low
51KWR_01,68,8,93.41843548943015,63,92.6470588235294,high,high
51KWR_02,67,7,93.51615336403918,63,94.02985074626865,high,high
51KWR_03,68,10,93.50819307215073,63,92.6470588235294,high,high
51KWR_04,67,11,92.93955333197295,62,92.53731343283582,high,high
51KWR_05,69,13,90.0292438009511,62,89.85507246376811,high,high
51KWR_06,68,17,93.30103257123162,63,92.6470588235294,high,high
51KWR_07,68,45,93.09467988855698,63,92.6470588235294,high,high
51KWR_08,67,9,94.70788756413246,63,94.02985074626865,high,high
51KWR_09,68,9,93.41062657973346,63,92.6470588235294,high,high
51KWR_10,68,8,92.93399137609146,63,92.6470588235294,high,high
51KWR_11,69,10,92.12469570878623,63,91.30434782608695,high,high
51KWR_12,68,61,90.67777745863971,61,89.70588235294117,high,high
51KWR_13,67,7,94.64571369228078,62,92.53731343283582,high,high
51KWR_14,67,6,92.58368193213619,62,92.53731343283582,high,high
51KWR_15,68,9,92.44393741383271,62,91.17647058823529,high,high
51KWR_16,67,7,93.62537896455224,63,94.02985074626865,high,high
51KWR_17,68,8,90.68464391371784,61,89.70588235294117,high,high
51KWR_18,67,7,93.19266703591418,62,92.53731343283582,high,high
51KWR_19,67,8,93.5036274924207,62,92.53731343283582,high,high
51KWR_20,68,64,77.10562313304229,45,66.17647058823529,low,high
51KWR_21,67,48,92.46302362698228,62,92.53731343283582,high,high
51KWR_22,67,9,94.14445108442165,64,95.5223880597015,high,high
51KWR_23,68,8,94.44813447840073,64,94.11764705882354,high,high
51KWR_24,67,8,95.85261558418843,64,95.5223880597015,high,high
51KWR_25,67,8,94.79707177005596,63,94.02985074626865,high,high
51KWR_26,67,9,93.88987982451026,63,94.02985074626865,high,high
51KWR_27,67,6,95.80324087569963,64,95.5223880597015,high,high
51KWR_28,67,7,95.03305919134795,63,94.02985074626865,high,high
51KWR_29,67,58,89.30787043784981,61,91.04477611940298,high,high
52JGL_00,64,29,70.89264392852783,41,64.0625,low,high
52JGL_01,71,26,83.90973588110695,56,78.87323943661971,high,high
52JGL_02,61,26,77.99032242571721,46,75.40983606557377,high,high
52JGL_03,135,65,70.62192563657408,91,67.4074074074074,low,high
52JGL_04,61,31,68.41070456582992,38,62.295081967213115,low,low
52JGL_05,64,33,68.74399185180664,41,64.0625,low,low
52JGL_06,61,26,78.07692230724898,46,75.40983606557377,high,high
52JGL_07,61,33,71.0569287909836,42,68.85245901639344,low,high
52JGL_08,61,21,82.05956631019467,48,78.68852459016394,high,high
52JGL_09,61,29,72.68148953797387,42,68.85245901639344,low,high
52JGL_10,128,46,81.33423328399658,101,78.90625,high,high
52JGL_11,61,29,77.46421939036885,46,75.40983606557377,high,high
52JGL_12,61,23,80.340326027792,48,78.68852459016394,high,high
52JGL_13,134,57,72.3947439620744,93,69.40298507462687,low,high
52JGL_14,61,61,72.35027375768442,43,70.49180327868852,high,high
52JGL_15,61,23,78.32841716828894,46,75.40983606557377,high,high
52JGL_16,61,24,78.74658303182633,47,77.04918032786885,high,high
52JGL_17,134,64,69.46650263088853,88,65.67164179104478,low,low
52JGL_18,133,61,77.24125223948543,99,74.43609022556392,high,high
52JGL_19,134,54,75.25034662502915,97,72.38805970149254,high,high
52JGL_20,135,68,67.21692120587385,87,64.44444444444444,low,low
52JGL_21,63,26,77.14708116319444,47,74.60317460317461,high,high
